World,Room,File,Use Corrected File?,Offset,Value,Character,Randomize
Agrabah,Agrabah: Main Street,al06.ard,N,0x000ADA40,xa_ex_2010.mdls,Heartless Soldier,TRUE
Agrabah,Agrabah: Main Street,al06.ard,N,0x000ADA80,xa_ex_2050.mdls,Heartless Large Body,TRUE
Agrabah,Agrabah: Main Street,al06.ard,N,0x000ADAC0,xa_ex_2150.mdls,Heartless Wizard,TRUE
Agrabah,Palace Gates,al07.ard,N,0x000B1F00,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Palace Gates,al07.ard,N,0x000B1F40,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Palace Gates,al07.ard,N,0x000B1F80,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Palace Gates,al07.ard,N,0x000B1FC0,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Palace Gates,al07.ard,N,0x000B21C0,xa_ex_2190.mdls,Heartless Pot Scorpion,FALSE
Agrabah,Palace Gates,al07.ard,N,0x000B2200,xa_ex_2191.mdls,Red Pot (Hidden Pot Scorpion?),FALSE
Agrabah,Palace Gates,al07.ard,N,0x000B2240,xa_ex_2020.mdls,Heartless Shadow,TRUE
Agrabah,Palace Gates,al07.ard,N,0x000B2280,xa_ex_2090.mdls,Heartless Bandit,TRUE
Agrabah,Palace Gates,al07.ard,N,0x000B22C0,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Agrabah,Palace Gates,al07.ard,N,0x000B2300,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Agrabah,Palace Gates,al07.ard,N,0x000B2340,xa_ex_2171.mdls,Red Pot (Hidden Pot Spider),FALSE
Agrabah,Palace Gates,al07.ard,N,0x000B2360,xa_ex_2172.mdls,Heartless Pot Spider (Darker Red),FALSE
Agrabah,Palace Gates,al07.ard,N,0x000B23A0,xa_ex_2060.mdls,Heartless Fat Bandit,TRUE
Agrabah,Palace Gates,al07.ard,N,0x000B23E0,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Agrabah,Palace Gates,al07.ard,N,0x000B2420,xa_ex_2050.mdls,Heartless Large Body,TRUE
Agrabah,Palace Gates,al07.ard,N,0x000B2460,xa_ex_2150.mdls,Heartless Wizard,TRUE
Agrabah,Palace Gates,al07.ard,N,0x000B24A0,xa_ex_2280.mdls,Heartless Darkball,TRUE
Agrabah,Palace Gates,al07.ard,N,0x000B24E0,xa_al_1050.mdls,Random NPC,FALSE
Agrabah,Palace Gates,al07.ard,N,0x000B2520,xa_al_1070.mdls,Random NPC,FALSE
Agrabah,Agrabah: Storage,al08.ard,N,0x000A1900,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Agrabah: Storage,al08.ard,N,0x000A1940,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Agrabah: Storage,al08.ard,N,0x000A1980,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Agrabah: Storage,al08.ard,N,0x000A19C0,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Cave: Entrance,al09.ard,N,0x000C7180,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Cave: Entrance,al09.ard,N,0x000C71C0,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Cave: Entrance,al09.ard,N,0x000C7200,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Cave: Entrance,al09.ard,N,0x000C7240,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Cave: Entrance,al09.ard,N,0x000C7500,xa_ex_2060.mdls,Heartless Fat Bandit,TRUE
Agrabah,Cave: Entrance,al09.ard,N,0x000C7540,xa_ex_2090.mdls,Heartless Bandit,TRUE
Agrabah,Cave: Entrance,al09.ard,N,0x000C7580,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Agrabah,Cave: Entrance,al09.ard,N,0x000C75C0,xa_ex_2150.mdls,Heartless Wizard,TRUE
Agrabah,Cave: Entrance,al09.ard,N,0x000C7600,xa_ex_2280.mdls,Heartless Darkball,TRUE
Agrabah,Cave: Hall,al10.ard,N,0x000C0980,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Cave: Hall,al10.ard,N,0x000C09C0,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Cave: Hall,al10.ard,N,0x000C0A00,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Cave: Hall,al10.ard,N,0x000C0A40,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Cave: Hall,al10.ard,N,0x000C0DC0,xa_ex_2020.mdls,Heartless Shadow,TRUE
Agrabah,Cave: Hall,al10.ard,N,0x000C0E00,xa_ex_2060.mdls,Heartless Fat Bandit,TRUE
Agrabah,Cave: Hall,al10.ard,N,0x000C0E40,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Agrabah,Cave: Hall,al10.ard,N,0x000C0E80,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Agrabah,Cave: Hall,al10.ard,N,0x000C0EC0,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Agrabah,Cave: Hall,al10.ard,N,0x000C0F00,xa_ex_2150.mdls,Heartless Wizard,TRUE
Agrabah,Cave: Hall,al10.ard,N,0x000C0F40,xa_ex_2280.mdls,Heartless Darkball,TRUE
Agrabah,Cave: Hall,al10.ard,N,0x000C0F80,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Agrabah,Bottomless Hall,al11.ard,N,0x00086C00,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Bottomless Hall,al11.ard,N,0x00086C40,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Bottomless Hall,al11.ard,N,0x00086C80,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Bottomless Hall,al11.ard,N,0x00086CC0,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Bottomless Hall,al11.ard,N,0x00086EC0,xa_ex_2020.mdls,Heartless Shadow,TRUE
Agrabah,Bottomless Hall,al11.ard,N,0x00086F00,xa_ex_2060.mdls,Heartless Fat Bandit,TRUE
Agrabah,Bottomless Hall,al11.ard,N,0x00086F40,xa_ex_2090.mdls,Heartless Bandit,TRUE
Agrabah,Bottomless Hall,al11.ard,N,0x00086F80,xa_ex_2171.mdls,Red Pot (Hidden Pot Spider),FALSE
Agrabah,Bottomless Hall,al11.ard,N,0x00086FC0,xa_ex_2172.mdls,Heartless Pot Spider (Darker Red),FALSE
Agrabah,Bottomless Hall,al11.ard,N,0x00087000,xa_ex_2280.mdls,Heartless Darkball,TRUE
Agrabah,Bottomless Hall,al11.ard,N,0x00087040,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Agrabah,Treasure Room,al12.ard,N,0x00065400,xa_al_1080.mdls,Abu,FALSE
Agrabah,Treasure Room,al12.ard,N,0x00065440,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Treasure Room,al12.ard,N,0x00065480,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Treasure Room,al12.ard,N,0x000654C0,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Treasure Room,al12.ard,N,0x00065500,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Treasure Room,al12.ard,N,0x00065540,xa_ex_2350.mdls,Heartless White Mushroom (Halloween Town),TRUE
Agrabah,Treasure Room,al12.ard,N,0x00065840,xa_ex_2060.mdls,Heartless Fat Bandit,TRUE
Agrabah,Treasure Room,al12.ard,N,0x00065880,xa_ex_2090.mdls,Heartless Bandit,TRUE
Agrabah,Treasure Room,al12.ard,N,0x000658C0,xa_ex_2150.mdls,Heartless Wizard,TRUE
Agrabah,Treasure Room,al12.ard,N,0x00065900,xa_ex_2280.mdls,Heartless Darkball,TRUE
Agrabah,Treasure Room,al12.ard,N,0x00065940,xa_ex_2020.mdls,Heartless Shadow,TRUE
Agrabah,Relic Chamber,al13.ard,N,0x00053B00,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Relic Chamber,al13.ard,N,0x00053B40,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Relic Chamber,al13.ard,N,0x00053B80,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Relic Chamber,al13.ard,N,0x00053BC0,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Relic Chamber,al13.ard,N,0x00053D40,xa_al_1080.mdls,Abu,FALSE
Agrabah,Dark Chamber,al14.ard,N,0x0007C800,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Dark Chamber,al14.ard,N,0x0007C840,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Dark Chamber,al14.ard,N,0x0007C880,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Dark Chamber,al14.ard,N,0x0007C8C0,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Dark Chamber,al14.ard,N,0x0007CB00,xa_al_1080.mdls,Abu,FALSE
Agrabah,Silent Chamber,al15.ard,N,0x00056C80,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Silent Chamber,al15.ard,N,0x00056CC0,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Silent Chamber,al15.ard,N,0x00056D00,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Silent Chamber,al15.ard,N,0x00056D40,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Silent Chamber,al15.ard,N,0x00056F00,xa_al_1080.mdls,Abu,FALSE
Agrabah,Hidden Room,al16.ard,N,0x000A7A80,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Hidden Room,al16.ard,N,0x000A7AC0,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Hidden Room,al16.ard,N,0x000A7B00,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Hidden Room,al16.ard,N,0x000A7B40,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Hidden Room,al16.ard,N,0x000A7D80,xa_al_1080.mdls,Abu,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x00072200,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x00072240,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x00072280,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x000722C0,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x00072540,xa_al_0038.mdls,Aladdin,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x00072580,xa_al_1000.mdls,Jasmine,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x000725C0,xa_al_1010.mdls,Magic Carpet,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x00072600,xa_al_7000.mdls,Aladdin (High-Poly),FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x00072640,xa_ex_0048.mdls,Donald,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x00072680,xa_ex_0058.mdls,Goofy,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x000726C0,xa_al_3018.mdls,Jafar,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x00072700,xa_al_7010.mdls,Jafar (High-Poly),FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x00072740,xa_ex_4041.mdls,Genie,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x00072780,xa_al_7020.mdls,Genie (High-Poly),FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x000727C0,xa_al_3010.mdls,Jafar,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x00072800,xa_ex_4040.mdls,Genie,FALSE
Agrabah,Lamp Chamber,al17.ard,N,0x00072840,xa_ex_2060.mdls,Heartless Fat Bandit,TRUE
Agrabah,Lamp Chamber,al17.ard,N,0x00072880,xa_ex_2090.mdls,Heartless Bandit,TRUE
Agrabah,Lamp Chamber,al17.ard,N,0x000728C0,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Agrabah,Lamp Chamber,al17.ard,N,0x00072900,xa_ex_2050.mdls,Heartless Large Body,TRUE
Agrabah,Lamp Chamber,al17.ard,N,0x00072940,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Agrabah,Lamp Chamber,al17.ard,N,0x00072980,xa_ex_1091.mdls,Maleficent,FALSE
Agrabah,Cave: Core,al18.ard,N,0x00092C00,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Cave: Core,al18.ard,N,0x00092C40,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Cave: Core,al18.ard,N,0x00092C80,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Cave: Core,al18.ard,N,0x00092CC0,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Cave: Core,al18.ard,N,0x00092F40,xa_al_1020.mdls,Iago (Parrot),FALSE
Agrabah,Cave: Core,al18.ard,N,0x00092F80,xa_al_2010.mdls,Dark Lamp (Jafar’s Lamp),FALSE
Agrabah,Cave: Core,al18.ard,N,0x00092FC0,xa_al_3020.mdls,Jafar Genie,FALSE
Agrabah,Cave: Core,al18.ard,N,0x00093000,xa_al_0038.mdls,Aladdin,FALSE
Agrabah,Aladdin's House,al19.ard,N,0x00063380,xa_al_1060.mdls,The Peddler,FALSE
Agrabah,Aladdin's House,al19.ard,N,0x000633C0,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Aladdin's House,al19.ard,N,0x00063400,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Aladdin's House,al19.ard,N,0x00063440,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Aladdin's House,al19.ard,N,0x00063480,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Aladdin's House,al19.ard,N,0x00063640,xa_al_1010.mdls,Magic Carpet,FALSE
Agrabah,Aladdin's House,al19.ard,N,0x00063680,xa_al_0038.mdls,Aladdin,FALSE
Agrabah,Aladdin's House,al19.ard,N,0x000636C0,xa_ex_0048.mdls,Donald,FALSE
Agrabah,Aladdin's House,al19.ard,N,0x00063700,xa_ex_0058.mdls,Goofy,FALSE
Agrabah,Aladdin's House,al19.ard,N,0x00063740,xa_ex_4041.mdls,Genie,FALSE
Agrabah,Aladdin's House,al19.ard,N,0x00063780,xa_al_7000.mdls,Aladdin (High-Poly),FALSE
Agrabah,Aladdin's House,al19.ard,N,0x000637C0,xa_al_7020.mdls,Genie (High-Poly),FALSE
Agrabah,Aladdin's House,al19.ard,N,0x00063800,xa_ex_4098.mdls,Genie (With Legs),FALSE
Agrabah,Aladdin's House,al19.ard,N,0x00063860,xa_al_1000.mdls,Jasmine,FALSE
Agrabah,Aladdin's House,al19.ard,N,0x000638A0,xa_al_1080.mdls,Abu,FALSE
Agrabah,???,al20.ard,N,0x0011DC00,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,???,al20.ard,N,0x0011DC40,xa_ex_0010.mdls,Sora,FALSE
Agrabah,???,al20.ard,N,0x0011DC80,xa_ex_0040.mdls,Donald,FALSE
Agrabah,???,al20.ard,N,0x0011DCC0,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,???,al20.ard,N,0x0011E100,xa_al_0038.mdls,Aladdin,FALSE
Agrabah,???,al20.ard,N,0x0011E140,xa_al_1000.mdls,Jasmine,FALSE
Agrabah,???,al20.ard,N,0x0011E180,xa_al_1028.mdls,Iago (Parrot),FALSE
Agrabah,???,al20.ard,N,0x0011E1C0,xa_al_7010.mdls,Jafar (High-Poly),FALSE
Agrabah,???,al20.ard,N,0x0011E200,xa_al_7020.mdls,Genie (High-Poly),FALSE
Agrabah,???,al20.ard,N,0x0011E240,xa_ex_0048.mdls,Donald,FALSE
Agrabah,???,al20.ard,N,0x0011E280,xa_ex_0058.mdls,Goofy,FALSE
Agrabah,???,al20.ard,N,0x0011E2C0,xa_ex_2171.mdls,Red Pot (Hidden Pot Spider),FALSE
Agrabah,???,al20.ard,N,0x0011E340,xa_al_3030.mdls,Pot Centipede (Piece 1),FALSE
Agrabah,???,al20.ard,N,0x0011E380,xa_al_3040.mdls,Pot Centipede (Piece 2),FALSE
Agrabah,???,al20.ard,N,0x0011E3C0,xa_ex_2172.mdls,Heartless Pot Spider (Darker Red),FALSE
Agrabah,Cave: Escape,al21.ard,N,0x0004B980,xa_al_0030.mdls,Aladdin,FALSE
Agrabah,Cave: Escape,al21.ard,N,0x0004B9C0,xa_ex_0010.mdls,Sora,FALSE
Agrabah,Cave: Escape,al21.ard,N,0x0004BA00,xa_ex_0040.mdls,Donald,FALSE
Agrabah,Cave: Escape,al21.ard,N,0x0004BA40,xa_ex_0050.mdls,Goofy,FALSE
Agrabah,Cave: Escape,al21.ard,N,0x0004BCA0,xa_al_1010.mdls,Magic Carpet,FALSE
Atlantica,Atlantica (Undersea Valley),lm01.ard,N,0x0008CD00,xa_lm_0000.mdls,Sora (Atlantica),FALSE
Atlantica,Atlantica (Undersea Valley),lm01.ard,N,0x0008CD40,xa_lm_0010.mdls,Donald (Atlantica),FALSE
Atlantica,Atlantica (Undersea Valley),lm01.ard,N,0x0008CD80,xa_lm_0020.mdls,Goofy (Atlantica),FALSE
Atlantica,Atlantica (Undersea Valley),lm01.ard,N,0x0008CDC0,xa_lm_0030.mdls,Ariel,FALSE
Atlantica,Atlantica (Undersea Valley),lm01.ard,N,0x0008D0C0,xa_ex_2070.mdls,Heartless Sea Neon,TRUE
Atlantica,Atlantica (Undersea Valley),lm01.ard,N,0x0008D100,xa_ex_2080.mdls,Heartless Sea Neon,TRUE
Atlantica,Atlantica (Undersea Valley),lm01.ard,N,0x0008D140,xa_ex_2250.mdls,Heartless Screwdiver,TRUE
Atlantica,Atlantica (Undersea Valley),lm01.ard,N,0x0008D180,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Atlantica,Atlantica (Undersea Valley),lm01.ard,N,0x0008D1C0,xa_ex_2240.mdls,Heartless Aquatank,TRUE
Atlantica,Atlantica (Undersea Valley),lm01.ard,N,0x0008D200,xa_lm_3030.mdls,Shark,FALSE
Atlantica,Atlantica (Undersea Valley),lm01.ard,N,0x0008D240,xa_ex_2280.mdls,Heartless Darkball,TRUE
Atlantica,Tranquil Grotto,lm02.ard,N,0x00093A00,xa_lm_0000.mdls,Sora (Atlantica),FALSE
Atlantica,Tranquil Grotto,lm02.ard,N,0x00093A40,xa_lm_0010.mdls,Donald (Atlantica),FALSE
Atlantica,Tranquil Grotto,lm02.ard,N,0x00093A80,xa_lm_0020.mdls,Goofy (Atlantica),FALSE
Atlantica,Tranquil Grotto,lm02.ard,N,0x00093AC0,xa_lm_0030.mdls,Ariel,FALSE
Atlantica,Tranquil Grotto,lm02.ard,N,0x00093E00,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Atlantica,Tranquil Grotto,lm02.ard,N,0x00093E40,xa_ex_7050.mdls,Sora (Atlantica) (High-Poly),FALSE
Atlantica,Tranquil Grotto,lm02.ard,N,0x00093E80,xa_ex_7090.mdls,Donald (Atlantica) (High-Poly),FALSE
Atlantica,Tranquil Grotto,lm02.ard,N,0x00093EE0,xa_lm_1010.mdls,Sebastian,FALSE
Atlantica,Tranquil Grotto,lm02.ard,N,0x00093F20,xa_lm_1020.mdls,Flounder,FALSE
Atlantica,Tranquil Grotto,lm02.ard,N,0x00093F60,xa_lm_1040.mdls,Fish,FALSE
Atlantica,Tranquil Grotto,lm02.ard,N,0x00093FA0,xa_lm_7000.mdls,Ariel (High-Poly),FALSE
Atlantica,Tranquil Grotto,lm02.ard,N,0x00093FE0,xa_ex_2070.mdls,Heartless Sea Neon,TRUE
Atlantica,Calm Depths,lm03.ard,N,0x00059E00,xa_lm_0000.mdls,Sora (Atlantica),FALSE
Atlantica,Calm Depths,lm03.ard,N,0x00059E40,xa_lm_0010.mdls,Donald (Atlantica),FALSE
Atlantica,Calm Depths,lm03.ard,N,0x00059E80,xa_lm_0020.mdls,Goofy (Atlantica),FALSE
Atlantica,Calm Depths,lm03.ard,N,0x00059EC0,xa_lm_0030.mdls,Ariel,FALSE
Atlantica,Calm Depths,lm03.ard,N,0x0005A0C0,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Atlantica,Calm Depths,lm03.ard,N,0x0005A100,xa_ex_2250.mdls,Heartless Screwdiver,TRUE
Atlantica,Calm Depths,lm03.ard,N,0x0005A140,xa_ex_2070.mdls,Heartless Sea Neon,TRUE
Atlantica,Calm Depths,lm03.ard,N,0x0005A180,xa_ex_2080.mdls,Heartless Sea Neon,TRUE
Atlantica,Calm Depths,lm03.ard,N,0x0005A1C0,xa_ex_2240.mdls,Heartless Aquatank,TRUE
Atlantica,Calm Depths,lm03.ard,N,0x0005A200,xa_ex_2280.mdls,Heartless Darkball,TRUE
Atlantica,Undersea Gorge,lm04.ard,N,0x000C8600,xa_lm_0000.mdls,Sora (Atlantica),FALSE
Atlantica,Undersea Gorge,lm04.ard,N,0x000C8640,xa_lm_0010.mdls,Donald (Atlantica),FALSE
Atlantica,Undersea Gorge,lm04.ard,N,0x000C8680,xa_lm_0020.mdls,Goofy (Atlantica),FALSE
Atlantica,Undersea Gorge,lm04.ard,N,0x000C86C0,xa_lm_0030.mdls,Ariel,FALSE
Atlantica,Undersea Gorge,lm04.ard,N,0x000C8A40,xa_ex_2070.mdls,Heartless Sea Neon,TRUE
Atlantica,Undersea Gorge,lm04.ard,N,0x000C8A80,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Atlantica,Undersea Gorge,lm04.ard,N,0x000C8B20,xa_ex_2080.mdls,Heartless Sea Neon,TRUE
Atlantica,Undersea Gorge,lm04.ard,N,0x000C8B60,xa_ex_2250.mdls,Heartless Screwdiver,TRUE
Atlantica,Undersea Gorge,lm04.ard,N,0x000C8BA0,xa_ex_2240.mdls,Heartless Aquatank,TRUE
Atlantica,Undersea Gorge,lm04.ard,N,0x000C8BE0,xa_lm_3030.mdls,Shark,FALSE
Atlantica,Undersea Gorge,lm04.ard,N,0x000C8C20,xa_ex_2280.mdls,Heartless Darkball,TRUE
Atlantica,Undersea Cave,lm05.ard,N,0x0001A580,xa_lm_0000.mdls,Sora (Atlantica),FALSE
Atlantica,Undersea Cave,lm05.ard,N,0x0001A5C0,xa_lm_0010.mdls,Donald (Atlantica),FALSE
Atlantica,Undersea Cave,lm05.ard,N,0x0001A600,xa_lm_0020.mdls,Goofy (Atlantica),FALSE
Atlantica,Undersea Cave,lm05.ard,N,0x0001A640,xa_lm_0030.mdls,Ariel,FALSE
Atlantica,Undersea Cave,lm05.ard,N,0x0001A740,xa_ex_2350.mdls,Heartless White Mushroom (Halloween Town),TRUE
Atlantica,Undersea Cave,lm05.ard,N,0x0001A780,xa_ex_2352.mdls,Heartless White Mushroom,TRUE
Atlantica,Undersea Cave,lm05.ard,N,0x0001A7A0,xa_ex_2410.mdls,Heartless Pink Agaricus,TRUE
Atlantica,Undersea Cave,lm05.ard,N,0x0001A7E0,xa_ex_2070.mdls,Heartless Sea Neon,TRUE
Atlantica,Undersea Cave,lm05.ard,N,0x0001A820,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Atlantica,Undersea Cave,lm05.ard,N,0x0001A860,xa_ex_2080.mdls,Heartless Sea Neon,TRUE
Atlantica,Undersea Cave,lm05.ard,N,0x0001A8A0,xa_ex_2240.mdls,Heartless Aquatank,TRUE
Atlantica,Undersea Cave,lm05.ard,N,0x0001A8E0,xa_ex_2250.mdls,Heartless Screwdiver,TRUE
Atlantica,Undersea Cave,lm05.ard,N,0x0001A920,xa_ex_2280.mdls,Heartless Darkball,TRUE
Atlantica,Undersea Garden,lm06.ard,N,0x0002A780,xa_lm_0000.mdls,Sora (Atlantica),FALSE
Atlantica,Undersea Garden,lm06.ard,N,0x0002A7C0,xa_lm_0010.mdls,Donald (Atlantica),FALSE
Atlantica,Undersea Garden,lm06.ard,N,0x0002A800,xa_lm_0020.mdls,Goofy (Atlantica),FALSE
Atlantica,Undersea Garden,lm06.ard,N,0x0002A840,xa_lm_0030.mdls,Ariel,FALSE
Atlantica,Undersea Garden,lm06.ard,N,0x0002A980,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Atlantica,Undersea Garden,lm06.ard,N,0x0002A9C0,xa_ex_2070.mdls,Heartless Sea Neon,TRUE
Atlantica,Undersea Garden,lm06.ard,N,0x0002AA20,xa_lm_1050.mdls,Ursula,FALSE
Atlantica,Undersea Garden,lm06.ard,N,0x0002AA60,xa_lm_3020.mdls,Flotsam / Jetsam,FALSE
Atlantica,Undersea Garden,lm06.ard,N,0x0002AAC0,xa_lm_7000.mdls,Ariel (High-Poly),FALSE
Atlantica,Undersea Garden,lm06.ard,N,0x0002AB00,xa_lm_7020.mdls,Ursula (High-Poly),FALSE
Atlantica,Sunken Ship,lm08.ard,N,0x0009B280,xa_lm_0000.mdls,Sora (Atlantica),FALSE
Atlantica,Sunken Ship,lm08.ard,N,0x0009B2C0,xa_lm_0010.mdls,Donald (Atlantica),FALSE
Atlantica,Sunken Ship,lm08.ard,N,0x0009B300,xa_lm_0020.mdls,Goofy (Atlantica),FALSE
Atlantica,Sunken Ship,lm08.ard,N,0x0009B340,xa_lm_0030.mdls,Ariel,FALSE
Atlantica,Sunken Ship,lm08.ard,N,0x0009B5C0,xa_ex_2250.mdls,Heartless Screwdiver,TRUE
Atlantica,Sunken Ship,lm08.ard,N,0x0009B600,xa_lm_3030.mdls,Shark,FALSE
Atlantica,Sunken Ship,lm08.ard,N,0x0009B640,xa_ex_2280.mdls,Heartless Darkball,TRUE
Atlantica,Sunken Ship,lm08.ard,N,0x0009B6A0,xa_ex_2350.mdls,Heartless White Mushroom (Halloween Town),TRUE
Atlantica,Sunken Ship,lm08.ard,N,0x0009B6E0,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Atlantica,Sunken Ship,lm08.ard,N,0x0009B720,xa_ex_2070.mdls,Heartless Sea Neon,TRUE
Atlantica,???,lm09.ard,N,0x00000100,xa_lm_0000.mdls,Sora (Atlantica),FALSE
Atlantica,???,lm09.ard,N,0x00000140,xa_lm_0010.mdls,Donald (Atlantica),FALSE
Atlantica,???,lm09.ard,N,0x00000180,xa_lm_0020.mdls,Goofy (Atlantica),FALSE
Atlantica,???,lm09.ard,N,0x000001C0,xa_lm_0030.mdls,Ariel,FALSE
Atlantica,Den of Tides,lm10.ard,N,0x0003C780,xa_lm_0000.mdls,Sora (Atlantica),FALSE
Atlantica,Den of Tides,lm10.ard,N,0x0003C7C0,xa_lm_0010.mdls,Donald (Atlantica),FALSE
Atlantica,Den of Tides,lm10.ard,N,0x0003C800,xa_lm_0020.mdls,Goofy (Atlantica),FALSE
Atlantica,Den of Tides,lm10.ard,N,0x0003C840,xa_lm_0030.mdls,Ariel,FALSE
Atlantica,Den of Tides,lm10.ard,N,0x0003C9C0,xa_ex_2230.mdls,Heartless Search Ghost,FALSE
Atlantica,Den of Tides,lm10.ard,N,0x0003CA00,xa_ex_2280.mdls,Heartless Darkball,FALSE
Atlantica,Cavern Nook,lm11.ard,N,0x00064400,xa_lm_0000.mdls,Sora (Atlantica),FALSE
Atlantica,Cavern Nook,lm11.ard,N,0x00064440,xa_lm_0010.mdls,Donald (Atlantica),FALSE
Atlantica,Cavern Nook,lm11.ard,N,0x00064480,xa_lm_0020.mdls,Goofy (Atlantica),FALSE
Atlantica,Cavern Nook,lm11.ard,N,0x000644C0,xa_lm_0030.mdls,Ariel,FALSE
Atlantica,Cavern Nook,lm11.ard,N,0x00064700,xa_ex_2230.mdls,Heartless Search Ghost,FALSE
Atlantica,Tidal Abyss,lm12.ard,N,0x00015A00,xa_lm_0000.mdls,Sora (Atlantica),FALSE
Atlantica,Tidal Abyss,lm12.ard,N,0x00015A40,xa_lm_0010.mdls,Donald (Atlantica),FALSE
Atlantica,Tidal Abyss,lm12.ard,N,0x00015A80,xa_lm_0020.mdls,Goofy (Atlantica),FALSE
Atlantica,Tidal Abyss,lm12.ard,N,0x00015AC0,xa_lm_0030.mdls,Ariel,FALSE
