World,Location,Action,Item,Number,File,Use Corrected File?,Index,Offset
Neverland,Clock Tower,Open 6:00 Door,Mythril,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,3,3869
Neverland,Clock Tower,Open 6:00 Door,Mythril,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,1,5261
Neverland,Clock Tower,Open 6:00 Door,Mythril,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,2,526D
Neverland,Clock Tower,Open 6:00 Door,Mythril,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,3,5279
Neverland,Clock Tower,Open 7:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,C135
Neverland,Clock Tower,Open 7:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,C141
Neverland,Clock Tower,Open 7:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,C14D
Neverland,Clock Tower,Open 7:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,1,6789
Neverland,Clock Tower,Open 7:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,2,6795
Neverland,Clock Tower,Open 7:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,3,67A1
Neverland,Clock Tower,Open 7:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,1,3D51
Neverland,Clock Tower,Open 7:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,2,3D5D
Neverland,Clock Tower,Open 7:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,3,3D69
Neverland,Clock Tower,Open 7:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,1,5761
Neverland,Clock Tower,Open 7:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,2,576D
Neverland,Clock Tower,Open 7:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,3,5779
Neverland,Clock Tower,Open 8:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,C635
Neverland,Clock Tower,Open 8:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,C641
Neverland,Clock Tower,Open 8:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,C64D
Neverland,Clock Tower,Open 8:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,1,6C89
Neverland,Clock Tower,Open 8:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,2,6C95
Neverland,Clock Tower,Open 8:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,3,6CA1
Neverland,Clock Tower,Open 8:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,1,4251
Neverland,Clock Tower,Open 8:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,2,425D
Neverland,Clock Tower,Open 8:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,3,4269
Neverland,Clock Tower,Open 8:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,1,5C61
Neverland,Clock Tower,Open 8:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,2,5C6D
Neverland,Clock Tower,Open 8:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,3,5C79
Neverland,Clock Tower,Open 9:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,CB31
Neverland,Clock Tower,Open 9:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,CB31
Neverland,Clock Tower,Open 9:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,CB49
Neverland,Clock Tower,Open 9:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,1,7185
Neverland,Clock Tower,Open 9:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,2,7191
Neverland,Clock Tower,Open 9:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,3,719D
Neverland,Clock Tower,Open 9:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,1,474D
Neverland,Clock Tower,Open 9:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,2,4759
Neverland,Clock Tower,Open 9:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,3,4765
Neverland,Clock Tower,Open 9:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,1,615D
Neverland,Clock Tower,Open 9:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,2,6169
Neverland,Clock Tower,Open 9:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,3,6175
Neverland,Clock Tower,Open 10:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,D02D
Neverland,Clock Tower,Open 10:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,D039
Neverland,Clock Tower,Open 10:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,D045
Neverland,Clock Tower,Open 10:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,1,7681
Neverland,Clock Tower,Open 10:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,2,768D
Neverland,Clock Tower,Open 10:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,3,7699
Neverland,Clock Tower,Open 10:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,1,4C49
Neverland,Clock Tower,Open 10:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,2,4C55
Neverland,Clock Tower,Open 10:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,3,4C61
Neverland,Clock Tower,Open 10:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,1,6659
Neverland,Clock Tower,Open 10:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,2,6665
Neverland,Clock Tower,Open 10:00 Door,Defense Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,3,6671
Neverland,Clock Tower,Open 11:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,D529
Neverland,Clock Tower,Open 11:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,D535
Neverland,Clock Tower,Open 11:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,D541
Neverland,Clock Tower,Open 11:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,1,7B7D
Neverland,Clock Tower,Open 11:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,2,7B89
Neverland,Clock Tower,Open 11:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,3,7B95
Neverland,Clock Tower,Open 11:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,1,5145
Neverland,Clock Tower,Open 11:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,2,5151
Neverland,Clock Tower,Open 11:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,3,515D
Neverland,Clock Tower,Open 11:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,1,6B55
Neverland,Clock Tower,Open 11:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,2,6B61
Neverland,Clock Tower,Open 11:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,3,6B6D
Neverland,Clock Tower,Open 12:00 Door,Megalixir,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,DA25
Neverland,Clock Tower,Open 12:00 Door,Megalixir,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,DA31
Neverland,Clock Tower,Open 12:00 Door,Megalixir,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,DA3D
Neverland,Clock Tower,Open 12:00 Door,Megalixir,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,1,8079
Neverland,Clock Tower,Open 12:00 Door,Megalixir,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,2,8085
Neverland,Clock Tower,Open 12:00 Door,Megalixir,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,3,8091
Neverland,Clock Tower,Open 12:00 Door,Megalixir,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,1,5641
Neverland,Clock Tower,Open 12:00 Door,Megalixir,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,2,564D
Neverland,Clock Tower,Open 12:00 Door,Megalixir,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,3,5659
Neverland,Clock Tower,Open 12:00 Door,Megalixir,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,1,7051
Neverland,Clock Tower,Open 12:00 Door,Megalixir,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,2,705D
Neverland,Clock Tower,Open 12:00 Door,Megalixir,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,3,7069
Wonderland,Bizarre Room,Read Book,Mythril Shard,1,/remastered/aw03.ard/UK_aw03_ard0.evdl,N,1,9361
Wonderland,Bizarre Room,Read Book,Mythril Shard,1,/remastered/aw03.ard/UK_aw03_ard0.evdl,N,2,936D
Wonderland,Bizarre Room,Read Book,Mythril Shard,1,/remastered/aw03.ard/UK_aw03_ard0.evdl,N,3,9379
Wonderland,Bizarre Room,Read Book,Mythril Shard,1,/remastered/aw03.ard/UK_aw03_ard2.evdl,N,1,7CBD
Wonderland,Bizarre Room,Read Book,Mythril Shard,1,/remastered/aw03.ard/UK_aw03_ard2.evdl,N,2,7CC9
Wonderland,Bizarre Room,Read Book,Mythril Shard,1,/remastered/aw03.ard/UK_aw03_ard2.evdl,N,3,7CD5
Wonderland,Bizarre Room,Read Book,Mythril Shard,1,/remastered/aw03.ard/UK_aw03_ard19.evdl,N,1,4871
Wonderland,Bizarre Room,Read Book,Mythril Shard,1,/remastered/aw03.ard/UK_aw03_ard19.evdl,N,2,487D
Wonderland,Bizarre Room,Read Book,Mythril Shard,1,/remastered/aw03.ard/UK_aw03_ard19.evdl,N,3,4889
Wonderland,Bizarre Room,Read Book,Mythril Shard,1,/remastered/aw03.ard/UK_aw03_ardc.evdl,N,1,7C31
Wonderland,Bizarre Room,Read Book,Mythril Shard,1,/remastered/aw03.ard/UK_aw03_ardc.evdl,N,2,7C3D
Wonderland,Bizarre Room,Read Book,Mythril Shard,1,/remastered/aw03.ard/UK_aw03_ardc.evdl,N,3,7C49
Wonderland,Bizarre Room,Defeat Trickmaster,Blizzard,1,/remastered/aw02.ard/UK_aw02_ard0.evdl,Y,1,1118C
Wonderland,Bizarre Room,Defeat Trickmaster,Blizzard,1,/remastered/aw02.ard/UK_aw02_ard0.evdl,Y,2,11198
Wonderland,Bizarre Room,Defeat Trickmaster,Blizzard,1,/remastered/aw02.ard/UK_aw02_ard0.evdl,Y,3,111A4
Wonderland,Bizarre Room,Defeat Trickmaster,Navi-G Piece 2,1,/remastered/aw02.ard/UK_aw02_ard0.evdl,Y,1,10DFC
Wonderland,Bizarre Room,Defeat Trickmaster,Navi-G Piece 2,1,/remastered/aw02.ard/UK_aw02_ard0.evdl,Y,2,10E08
Wonderland,Bizarre Room,Defeat Trickmaster,Navi-G Piece 2,1,/remastered/aw02.ard/UK_aw02_ard0.evdl,Y,3,10E14
Monstro,Throat,Defeate Parasite Cage 2,Stop,1,/remastered/pi03.ard/UK_pi03_ard2.evdl,Y,1,5D39
Monstro,Throat,Defeate Parasite Cage 2,Stop,1,/remastered/pi03.ard/UK_pi03_ard2.evdl,Y,2,5D45
Monstro,Throat,Defeate Parasite Cage 2,Stop,1,/remastered/pi03.ard/UK_pi03_ard2.evdl,Y,3,5D51
Monstro,Throat,Defeate Parasite Cage 2,Stop,1,/remastered/pi03.ard/UK_pi03_ard0.evdl,Y,1,6E5D
Monstro,Throat,Defeate Parasite Cage 2,Stop,1,/remastered/pi03.ard/UK_pi03_ard0.evdl,Y,2,6E69
Monstro,Throat,Defeate Parasite Cage 2,Stop,1,/remastered/pi03.ard/UK_pi03_ard0.evdl,Y,3,6E75
End of the World,World Terminus: Atlantica,Chest,AP Up,1,/remastered/ew22.ard/UK_ew22_ard19.evdl,N,1,1B65
End of the World,World Terminus: Atlantica,Chest,AP Up,1,/remastered/ew22.ard/UK_ew22_ard19.evdl,N,2,1B0D
End of the World,World Terminus: Atlantica,Chest,AP Up,1,/remastered/ew22.ard/UK_ew22_ard19.evdl,N,3,1B15
End of the World,World Terminus: Atlantica,Chest,AP Up,1,/remastered/ew22.ard/UK_ew22_ardc.evdl,N,1,1E19
End of the World,World Terminus: Atlantica,Chest,AP Up,1,/remastered/ew22.ard/UK_ew22_ardc.evdl,N,2,1E5D
End of the World,World Terminus: Atlantica,Chest,AP Up,1,/remastered/ew22.ard/UK_ew22_ardc.evdl,N,3,1E71
End of the World,World Terminus: Atlantica,Chest,AP Up,1,/remastered/ew22.ard/UK_ew22_ardc.evdl,N,1,1E19
End of the World,World Terminus: Atlantica,Chest,AP Up,1,/remastered/ew22.ard/UK_ew22_ardc.evdl,N,2,1E5D
End of the World,World Terminus: Atlantica,Chest,AP Up,1,/remastered/ew22.ard/UK_ew22_ardc.evdl,N,3,1E71
End of the World,World Terminus: Atlantica,Chest,AP Up,1,/remastered/ew22.ard/UK_ew22_ardd.evdl,N,1,1B65
End of the World,World Terminus: Atlantica,Chest,AP Up,1,/remastered/ew22.ard/UK_ew22_ardd.evdl,N,2,1BA9
End of the World,World Terminus: Atlantica,Chest,AP Up,1,/remastered/ew22.ard/UK_ew22_ardd.evdl,N,3,1BBD
Olympus Coliseum,Lobby,Complete Hercules Cup Together,Yellow Trinity,1,/remastered/he02.ard/UK_he02e.ev,Y,1,7B8D
Olympus Coliseum,Lobby,Complete Hercules Cup Together,Yellow Trinity,1,/remastered/he02.ard/UK_he02e.ev,Y,2,7B99
Olympus Coliseum,Lobby,Complete Hercules Cup Together,Yellow Trinity,1,/remastered/he02.ard/UK_he02e.ev,Y,3,7BA5
Olympus Coliseum,Lobby,Complete Hercules Cup Together,Yellow Trinity,1,/remastered/he02.ard/UK_he02e.ev,Y,4,7E99
Olympus Coliseum,Lobby,Complete Hercules Cup Together,Yellow Trinity,1,/remastered/he02.ard/UK_he02e.ev,Y,5,7EA5
Olympus Coliseum,Lobby,Complete Hercules Cup Together,Yellow Trinity,1,/remastered/he02.ard/UK_he02e.ev,Y,6,7EB1
Olympus Coliseum,Lobby,Complete Hercules Cup Together,Yellow Trinity,1,/remastered/he02.ard/UK_he02e.ev,Y,7,81A5
Olympus Coliseum,Lobby,Complete Hercules Cup Together,Yellow Trinity,1,/remastered/he02.ard/UK_he02e.ev,Y,8,81B1
Olympus Coliseum,Lobby,Complete Hercules Cup Together,Yellow Trinity,1,/remastered/he02.ard/UK_he02e.ev,Y,9,81BD
